0,1,0,5,22,9,0,4,0,27,15,0,0,0,9
0,0,0,0,1,5,33,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,46,7,0,0,0,11
0,16,0,0,0,103,22,7,0,37,80,0,0,0,17
0,8,0,58,80,140,81,47,0,167,77,0,18,0,117
0,16,0,24,39,22,20,51,0,82,33,0,5,0,65
0,66,0,78,173,77,66,128,0,352,89,0,4,0,303
0,0,0,17,0,8,0,7,0,0,0,0,9,0,140
0,2,0,4,12,5,2,1,0,1,12,0,0,0,2
0,1,3,0,6,5,8,17,0,17,26,0,3,0,17
0,0,0,0,0,11,0,70,0,0,15,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,22,0,2
0,218,7,3,81,265,386,181,0,509,294,0,2,0,205
0,13,1,15,43,30,11,34,0,49,31,0,0,0,51
0,3,0,2,2,9,5,4,0,18,8,0,4,0,7
0,2,0,8,5,4,3,6,0,9,14,0,2,0,18
0,17,0,0,4,7,4,2,0,13,2,0,0,0,15
0,0,0,9,1,0,0,0,0,0,0,0,0,0,30
0,8,15,3,12,11,7,10,0,42,15,0,0,0,22
0,0,0,6,4,3,3,1,0,4,8,0,1,0,10
0,7,5,8,26,17,4,8,0,37,21,0,6,0,20
0,4,0,15,44,9,13,13,0,96,23,0,7,0,22
0,10,0,9,20,5,6,6,0,28,19,0,8,1,21
0,4,24,60,11,10,42,32,0,14,67,0,26,0,0
0,8,1,24,31,22,25,27,0,46,49,1,0,1,78
